P (bars),Gas_wt,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,,,
8246.32,6.96E-09,0.0165013,1.20E-05,2.70E-12,0.95936,0.0231895,6.97E-09,0.000762865,0.000129583,4.48E-05,0,,,
8245.82,6.96E-09,0.016503,1.20E-05,2.70E-12,0.959358,0.0231896,6.97E-09,0.000762898,0.000129604,4.48E-05,0,,,
8245.32,6.96E-09,0.0165048,1.20E-05,2.70E-12,0.959356,0.0231898,6.97E-09,0.000762932,0.000129625,4.48E-05,0,,,
8244.82,6.96E-09,0.0165065,1.20E-05,2.70E-12,0.959354,0.0231899,6.97E-09,0.000762966,0.000129646,4.48E-05,0,,,
8244.32,6.96E-09,0.0165083,1.20E-05,2.70E-12,0.959352,0.0231901,6.97E-09,0.000763,0.000129667,4.48E-05,0,,,
8243.82,6.96E-09,0.01651,1.20E-05,2.70E-12,0.95935,0.0231902,6.97E-09,0.000763033,0.000129688,4.48E-05,0,,,
8243.32,6.96E-09,0.0165118,1.20E-05,2.70E-12,0.959348,0.0231904,6.97E-09,0.000763067,0.000129708,4.48E-05,0,,,
8242.82,6.96E-09,0.0165135,1.20E-05,2.70E-12,0.959346,0.0231905,6.98E-09,0.000763101,0.000129729,4.48E-05,0,,,
8242.32,6.96E-09,0.0165153,1.20E-05,2.70E-12,0.959344,0.0231907,6.98E-09,0.000763134,0.00012975,4.48E-05,0,,,
8241.82,6.96E-09,0.016517,1.20E-05,2.70E-12,0.959342,0.0231909,6.98E-09,0.000763168,0.000129771,4.48E-05,0,,,
8241.32,6.96E-09,0.0165188,1.20E-05,2.70E-12,0.95934,0.023191,6.98E-09,0.000763202,0.000129792,4.48E-05,0,,,
8240.82,6.96E-09,0.0165205,1.20E-05,2.70E-12,0.959338,0.0231912,6.98E-09,0.000763236,0.000129813,4.48E-05,0,,,
8240.32,6.96E-09,0.0165223,1.20E-05,2.70E-12,0.959336,0.0231913,6.98E-09,0.000763269,0.000129834,4.48E-05,0,,,
8239.82,6.96E-09,0.0165241,1.20E-05,2.70E-12,0.959335,0.0231915,6.98E-09,0.000763303,0.000129855,4.48E-05,0,,,
8239.32,6.96E-09,0.0165258,1.20E-05,2.70E-12,0.959333,0.0231916,6.98E-09,0.000763337,0.000129876,4.48E-05,0,,,
8238.82,6.96E-09,0.0165276,1.20E-05,2.70E-12,0.959331,0.0231918,6.98E-09,0.00076337,0.000129897,4.48E-05,0,,,
8238.32,6.96E-09,0.0165293,1.20E-05,2.70E-12,0.959329,0.0231919,6.98E-09,0.000763404,0.000129917,4.48E-05,0,,,
8237.82,6.96E-09,0.0165311,1.20E-05,2.70E-12,0.959327,0.0231921,6.98E-09,0.000763438,0.000129938,4.48E-05,0,,,
8237.32,6.96E-09,0.0165328,1.20E-05,2.70E-12,0.959325,0.0231922,6.99E-09,0.000763472,0.000129959,4.48E-05,0,,,
8236.82,6.96E-09,0.0165346,1.20E-05,2.70E-12,0.959323,0.0231924,6.99E-09,0.000763505,0.00012998,4.48E-05,0,,,
8236.32,6.96E-09,0.0165363,1.20E-05,2.70E-12,0.959321,0.0231925,6.99E-09,0.000763539,0.000130001,4.48E-05,0,,,
8235.82,6.96E-09,0.0165381,1.20E-05,2.70E-12,0.959319,0.0231927,6.99E-09,0.000763573,0.000130022,4.48E-05,0,,,
8235.32,6.96E-09,0.0165399,1.20E-05,2.70E-12,0.959317,0.0231929,6.99E-09,0.000763607,0.000130043,4.48E-05,0,,,
8234.82,6.96E-09,0.0165416,1.20E-05,2.70E-12,0.959315,0.023193,6.99E-09,0.000763641,0.000130064,4.48E-05,0,,,
8234.32,6.96E-09,0.0165434,1.20E-05,2.70E-12,0.959313,0.0231932,6.99E-09,0.000763674,0.000130085,4.48E-05,0,,,
8233.82,6.96E-09,0.0165451,1.20E-05,2.70E-12,0.959311,0.0231933,6.99E-09,0.000763708,0.000130106,4.48E-05,0,,,
8233.32,6.96E-09,0.0165469,1.20E-05,2.70E-12,0.959309,0.0231935,6.99E-09,0.000763742,0.000130127,4.48E-05,0,,,
8232.82,6.96E-09,0.0165486,1.20E-05,2.70E-12,0.959307,0.0231936,6.99E-09,0.000763776,0.000130148,4.48E-05,0,,,
8232.32,6.96E-09,0.0165504,1.20E-05,2.70E-12,0.959305,0.0231938,7.00E-09,0.000763809,0.000130169,4.48E-05,0,,,
8231.82,6.96E-09,0.0165522,1.20E-05,2.70E-12,0.959303,0.0231939,7.00E-09,0.000763843,0.00013019,4.48E-05,0,,,
8231.32,6.96E-09,0.0165539,1.20E-05,2.70E-12,0.959301,0.0231941,7.00E-09,0.000763877,0.000130211,4.48E-05,0,,,
8230.82,6.96E-09,0.0165557,1.20E-05,2.70E-12,0.959299,0.0231942,7.00E-09,0.000763911,0.000130232,4.48E-05,0,,,
8230.32,6.96E-09,0.0165574,1.20E-05,2.70E-12,0.959297,0.0231944,7.00E-09,0.000763945,0.000130253,4.48E-05,0,,,
8229.82,6.96E-09,0.0165592,1.20E-05,2.70E-12,0.959295,0.0231945,7.00E-09,0.000763978,0.000130274,4.48E-05,0,,,
8229.32,6.96E-09,0.0165609,1.20E-05,2.70E-12,0.959293,0.0231947,7.00E-09,0.000764012,0.000130295,4.48E-05,0,,,
8228.82,6.96E-09,0.0165627,1.20E-05,2.70E-12,0.959291,0.0231948,7.00E-09,0.000764046,0.000130316,4.48E-05,0,,,
8228.32,6.96E-09,0.0165645,1.20E-05,2.70E-12,0.959289,0.023195,7.00E-09,0.00076408,0.000130337,4.48E-05,0,,,
8227.82,6.96E-09,0.0165662,1.20E-05,2.70E-12,0.959287,0.0231952,7.00E-09,0.000764114,0.000130358,4.48E-05,0,,,
8227.32,6.96E-09,0.016568,1.20E-05,2.70E-12,0.959285,0.0231953,7.01E-09,0.000764147,0.000130379,4.48E-05,0,,,
8226.82,6.96E-09,0.0165697,1.20E-05,2.70E-12,0.959283,0.0231955,7.01E-09,0.000764181,0.0001304,4.48E-05,0,,,
8226.32,6.96E-09,0.0165715,1.21E-05,2.70E-12,0.959281,0.0231956,7.01E-09,0.000764215,0.000130421,4.48E-05,0,,,
8225.82,6.96E-09,0.0165733,1.21E-05,2.70E-12,0.959279,0.0231958,7.01E-09,0.000764249,0.000130442,4.48E-05,0,,,
8225.32,6.96E-09,0.016575,1.21E-05,2.70E-12,0.959277,0.0231959,7.01E-09,0.000764283,0.000130463,4.48E-05,0,,,
8224.82,6.96E-09,0.0165768,1.21E-05,2.70E-12,0.959275,0.0231961,7.01E-09,0.000764317,0.000130484,4.48E-05,0,,,
8224.32,6.96E-09,0.0165786,1.21E-05,2.70E-12,0.959273,0.0231962,7.01E-09,0.00076435,0.000130505,4.48E-05,0,,,
8223.82,6.96E-09,0.0165803,1.21E-05,2.70E-12,0.959272,0.0231964,7.01E-09,0.000764384,0.000130526,4.48E-05,0,,,
8223.32,6.96E-09,0.0165821,1.21E-05,2.70E-12,0.95927,0.0231965,7.01E-09,0.000764418,0.000130547,4.48E-05,0,,,
8222.82,6.96E-09,0.0165838,1.21E-05,2.70E-12,0.959268,0.0231967,7.01E-09,0.000764452,0.000130568,4.48E-05,0,,,
8222.32,6.96E-09,0.0165856,1.21E-05,2.70E-12,0.959266,0.0231968,7.02E-09,0.000764486,0.000130589,4.48E-05,0,,,
8221.82,6.96E-09,0.0165874,1.21E-05,2.70E-12,0.959264,0.023197,7.02E-09,0.00076452,0.00013061,4.48E-05,0,,,
8221.32,6.96E-09,0.0165891,1.21E-05,2.70E-12,0.959262,0.0231972,7.02E-09,0.000764554,0.000130631,4.48E-05,0,,,
8220.82,6.96E-09,0.0165909,1.21E-05,2.70E-12,0.95926,0.0231973,7.02E-09,0.000764587,0.000130652,4.48E-05,0,,,
8220.32,6.96E-09,0.0165927,1.21E-05,2.70E-12,0.959258,0.0231975,7.02E-09,0.000764621,0.000130674,4.48E-05,0,,,
8219.82,6.96E-09,0.0165944,1.21E-05,2.70E-12,0.959256,0.0231976,7.02E-09,0.000764655,0.000130695,4.48E-05,0,,,
8219.32,6.96E-09,0.0165962,1.21E-05,2.70E-12,0.959254,0.0231978,7.02E-09,0.000764689,0.000130716,4.48E-05,0,,,
8218.82,6.96E-09,0.0165979,1.21E-05,2.70E-12,0.959252,0.0231979,7.02E-09,0.000764723,0.000130737,4.48E-05,0,,,
8218.32,6.96E-09,0.0165997,1.21E-05,2.71E-12,0.95925,0.0231981,7.02E-09,0.000764757,0.000130758,4.48E-05,0,,,
8217.82,6.96E-09,0.0166015,1.21E-05,2.71E-12,0.959248,0.0231982,7.02E-09,0.000764791,0.000130779,4.48E-05,0,,,
8217.32,6.96E-09,0.0166032,1.21E-05,2.71E-12,0.959246,0.0231984,7.03E-09,0.000764825,0.0001308,4.48E-05,0,,,
8216.82,6.96E-09,0.016605,1.21E-05,2.71E-12,0.959244,0.0231985,7.03E-09,0.000764858,0.000130821,4.48E-05,0,,,
8216.32,6.96E-09,0.0166068,1.21E-05,2.71E-12,0.959242,0.0231987,7.03E-09,0.000764892,0.000130842,4.48E-05,0,,,
8215.82,6.96E-09,0.0166085,1.21E-05,2.71E-12,0.95924,0.0231988,7.03E-09,0.000764926,0.000130863,4.48E-05,0,,,
8215.32,6.96E-09,0.0166103,1.21E-05,2.71E-12,0.959238,0.023199,7.03E-09,0.00076496,0.000130885,4.48E-05,0,,,
8214.82,6.96E-09,0.0166121,1.21E-05,2.71E-12,0.959236,0.0231991,7.03E-09,0.000764994,0.000130906,4.48E-05,0,,,
8214.32,6.96E-09,0.0166138,1.21E-05,2.71E-12,0.959234,0.0231993,7.03E-09,0.000765028,0.000130927,4.48E-05,0,,,
8213.82,6.96E-09,0.0166156,1.21E-05,2.71E-12,0.959232,0.0231995,7.03E-09,0.000765062,0.000130948,4.48E-05,0,,,
8213.32,6.96E-09,0.0166174,1.21E-05,2.71E-12,0.95923,0.0231996,7.03E-09,0.000765096,0.000130969,4.48E-05,0,,,
8212.82,6.96E-09,0.0166191,1.21E-05,2.71E-12,0.959228,0.0231998,7.03E-09,0.00076513,0.00013099,4.48E-05,0,,,
8212.32,6.96E-09,0.0166209,1.21E-05,2.71E-12,0.959226,0.0231999,7.04E-09,0.000765164,0.000131011,4.48E-05,0,,,
8211.82,6.96E-09,0.0166227,1.21E-05,2.71E-12,0.959224,0.0232001,7.04E-09,0.000765198,0.000131032,4.48E-05,0,,,
8211.32,6.96E-09,0.0166244,1.21E-05,2.71E-12,0.959222,0.0232002,7.04E-09,0.000765231,0.000131054,4.48E-05,0,,,
8210.82,6.96E-09,0.0166262,1.21E-05,2.71E-12,0.95922,0.0232004,7.04E-09,0.000765265,0.000131075,4.48E-05,0,,,
8210.32,6.96E-09,0.016628,1.21E-05,2.71E-12,0.959218,0.0232005,7.04E-09,0.000765299,0.000131096,4.48E-05,0,,,
8209.82,6.96E-09,0.0166297,1.21E-05,2.71E-12,0.959216,0.0232007,7.04E-09,0.000765333,0.000131117,4.48E-05,0,,,
8209.32,6.96E-09,0.0166315,1.21E-05,2.71E-12,0.959214,0.0232008,7.04E-09,0.000765367,0.000131138,4.48E-05,0,,,
8208.82,6.96E-09,0.0166333,1.21E-05,2.71E-12,0.959212,0.023201,7.04E-09,0.000765401,0.000131159,4.48E-05,0,,,
8208.32,6.96E-09,0.016635,1.21E-05,2.71E-12,0.95921,0.0232011,7.04E-09,0.000765435,0.000131181,4.48E-05,0,,,
8207.82,6.96E-09,0.0166368,1.21E-05,2.71E-12,0.959208,0.0232013,7.04E-09,0.000765469,0.000131202,4.48E-05,0,,,
8207.32,6.96E-09,0.0166386,1.21E-05,2.71E-12,0.959206,0.0232014,7.05E-09,0.000765503,0.000131223,4.48E-05,0,,,
8206.82,6.96E-09,0.0166404,1.21E-05,2.71E-12,0.959204,0.0232016,7.05E-09,0.000765537,0.000131244,4.48E-05,0,,,
8206.32,6.96E-09,0.0166421,1.21E-05,2.71E-12,0.959202,0.0232018,7.05E-09,0.000765571,0.000131265,4.48E-05,0,,,
8205.82,6.96E-09,0.0166439,1.21E-05,2.71E-12,0.9592,0.0232019,7.05E-09,0.000765605,0.000131286,4.48E-05,0,,,
8205.32,6.96E-09,0.0166457,1.21E-05,2.71E-12,0.959198,0.0232021,7.05E-09,0.000765639,0.000131308,4.48E-05,0,,,
8204.82,6.96E-09,0.0166474,1.21E-05,2.71E-12,0.959196,0.0232022,7.05E-09,0.000765673,0.000131329,4.49E-05,0,,,
8204.32,6.96E-09,0.0166492,1.21E-05,2.71E-12,0.959194,0.0232024,7.05E-09,0.000765707,0.00013135,4.49E-05,0,,,
8203.82,6.96E-09,0.016651,1.21E-05,2.71E-12,0.959192,0.0232025,7.05E-09,0.000765741,0.000131371,4.49E-05,0,,,
8203.32,6.96E-09,0.0166528,1.21E-05,2.71E-12,0.95919,0.0232027,7.05E-09,0.000765775,0.000131392,4.49E-05,0,,,
8202.82,6.96E-09,0.0166545,1.21E-05,2.71E-12,0.959188,0.0232028,7.05E-09,0.000765809,0.000131414,4.49E-05,0,,,
8202.32,6.96E-09,0.0166563,1.21E-05,2.71E-12,0.959186,0.023203,7.05E-09,0.000765843,0.000131435,4.49E-05,0,,,
8201.82,6.96E-09,0.0166581,1.21E-05,2.71E-12,0.959184,0.0232031,7.06E-09,0.000765877,0.000131456,4.49E-05,0,,,
8201.32,6.96E-09,0.0166598,1.21E-05,2.71E-12,0.959182,0.0232033,7.06E-09,0.000765911,0.000131477,4.49E-05,0,,,
8200.82,6.96E-09,0.0166616,1.21E-05,2.71E-12,0.95918,0.0232034,7.06E-09,0.000765945,0.000131499,4.49E-05,0,,,
8200.32,6.96E-09,0.0166634,1.21E-05,2.71E-12,0.959179,0.0232036,7.06E-09,0.000765979,0.00013152,4.49E-05,0,,,
8199.82,6.96E-09,0.0166652,1.21E-05,2.71E-12,0.959177,0.0232037,7.06E-09,0.000766013,0.000131541,4.49E-05,0,,,
8199.32,6.96E-09,0.0166669,1.22E-05,2.71E-12,0.959175,0.0232039,7.06E-09,0.000766047,0.000131562,4.49E-05,0,,,
8198.82,6.96E-09,0.0166687,1.22E-05,2.71E-12,0.959173,0.0232041,7.06E-09,0.000766081,0.000131584,4.49E-05,0,,,
8198.32,6.96E-09,0.0166705,1.22E-05,2.71E-12,0.959171,0.0232042,7.06E-09,0.000766115,0.000131605,4.49E-05,0,,,
8197.82,6.96E-09,0.0166723,1.22E-05,2.71E-12,0.959169,0.0232044,7.06E-09,0.000766149,0.000131626,4.49E-05,0,,,
8197.32,6.96E-09,0.016674,1.22E-05,2.71E-12,0.959167,0.0232045,7.06E-09,0.000766183,0.000131647,4.49E-05,0,,,
8196.82,6.96E-09,0.0166758,1.22E-05,2.71E-12,0.959165,0.0232047,7.07E-09,0.000766217,0.000131669,4.49E-05,0,,,
8196.32,6.96E-09,0.0166776,1.22E-05,2.71E-12,0.959163,0.0232048,7.07E-09,0.000766251,0.00013169,4.49E-05,0,,,
8195.82,6.96E-09,0.0166794,1.22E-05,2.71E-12,0.959161,0.023205,7.07E-09,0.000766285,0.000131711,4.49E-05,0,,,
8195.32,6.96E-09,0.0166811,1.22E-05,2.71E-12,0.959159,0.0232051,7.07E-09,0.000766319,0.000131732,4.49E-05,0,,,
8194.82,6.96E-09,0.0166829,1.22E-05,2.71E-12,0.959157,0.0232053,7.07E-09,0.000766353,0.000131754,4.49E-05,0,,,
8194.32,6.96E-09,0.0166847,1.22E-05,2.71E-12,0.959155,0.0232054,7.07E-09,0.000766387,0.000131775,4.49E-05,0,,,
8193.82,6.96E-09,0.0166865,1.22E-05,2.71E-12,0.959153,0.0232056,7.07E-09,0.000766421,0.000131796,4.49E-05,0,,,
8193.32,6.96E-09,0.0166882,1.22E-05,2.71E-12,0.959151,0.0232057,7.07E-09,0.000766455,0.000131817,4.49E-05,0,,,
8192.82,6.96E-09,0.01669,1.22E-05,2.71E-12,0.959149,0.0232059,7.07E-09,0.000766489,0.000131839,4.49E-05,0,,,
8192.32,6.96E-09,0.0166918,1.22E-05,2.71E-12,0.959147,0.023206,7.07E-09,0.000766523,0.00013186,4.49E-05,0,,,
8191.82,6.96E-09,0.0166936,1.22E-05,2.71E-12,0.959145,0.0232062,7.08E-09,0.000766558,0.000131881,4.49E-05,0,,,
8191.32,6.96E-09,0.0166954,1.22E-05,2.71E-12,0.959143,0.0232064,7.08E-09,0.000766592,0.000131903,4.49E-05,0,,,
8190.82,6.96E-09,0.0166971,1.22E-05,2.71E-12,0.959141,0.0232065,7.08E-09,0.000766626,0.000131924,4.49E-05,0,,,
8190.32,6.96E-09,0.0166989,1.22E-05,2.71E-12,0.959139,0.0232067,7.08E-09,0.00076666,0.000131945,4.49E-05,0,,,
8189.82,6.96E-09,0.0167007,1.22E-05,2.71E-12,0.959137,0.0232068,7.08E-09,0.000766694,0.000131967,4.49E-05,0,,,
8189.32,6.96E-09,0.0167025,1.22E-05,2.71E-12,0.959135,0.023207,7.08E-09,0.000766728,0.000131988,4.49E-05,0,,,
8188.82,6.96E-09,0.0167042,1.22E-05,2.71E-12,0.959133,0.0232071,7.08E-09,0.000766762,0.000132009,4.49E-05,0,,,
8188.32,6.96E-09,0.016706,1.22E-05,2.71E-12,0.959131,0.0232073,7.08E-09,0.000766796,0.000132031,4.49E-05,0,,,
8187.82,6.96E-09,0.0167078,1.22E-05,2.71E-12,0.959129,0.0232074,7.08E-09,0.00076683,0.000132052,4.49E-05,0,,,
8187.32,6.96E-09,0.0167096,1.22E-05,2.71E-12,0.959127,0.0232076,7.08E-09,0.000766864,0.000132073,4.49E-05,0,,,
8186.82,6.96E-09,0.0167114,1.22E-05,2.71E-12,0.959125,0.0232077,7.09E-09,0.000766898,0.000132095,4.49E-05,0,,,
8186.32,6.96E-09,0.0167131,1.22E-05,2.71E-12,0.959123,0.0232079,7.09E-09,0.000766933,0.000132116,4.49E-05,0,,,
8185.82,6.96E-09,0.0167149,1.22E-05,2.71E-12,0.959121,0.023208,7.09E-09,0.000766967,0.000132137,4.49E-05,0,,,
8185.32,6.96E-09,0.0167167,1.22E-05,2.71E-12,0.959119,0.0232082,7.09E-09,0.000767001,0.000132159,4.49E-05,0,,,
8184.82,6.96E-09,0.0167185,1.22E-05,2.71E-12,0.959117,0.0232083,7.09E-09,0.000767035,0.00013218,4.49E-05,0,,,
8184.32,6.96E-09,0.0167203,1.22E-05,2.71E-12,0.959115,0.0232085,7.09E-09,0.000767069,0.000132201,4.49E-05,0,,,
8183.82,6.96E-09,0.016722,1.22E-05,2.71E-12,0.959113,0.0232087,7.09E-09,0.000767103,0.000132223,4.49E-05,0,,,
8183.32,6.96E-09,0.0167238,1.22E-05,2.71E-12,0.959111,0.0232088,7.09E-09,0.000767137,0.000132244,4.49E-05,0,,,
8182.82,6.96E-09,0.0167256,1.22E-05,2.71E-12,0.959109,0.023209,7.09E-09,0.000767171,0.000132266,4.49E-05,0,,,
8182.32,6.96E-09,0.0167274,1.22E-05,2.71E-12,0.959107,0.0232091,7.09E-09,0.000767206,0.000132287,4.49E-05,0,,,
8181.82,6.96E-09,0.0167292,1.22E-05,2.71E-12,0.959105,0.0232093,7.10E-09,0.00076724,0.000132308,4.49E-05,0,,,
8181.32,6.96E-09,0.016731,1.22E-05,2.71E-12,0.959103,0.0232094,7.10E-09,0.000767274,0.00013233,4.49E-05,0,,,
8180.82,6.96E-09,0.0167327,1.22E-05,2.72E-12,0.959101,0.0232096,7.10E-09,0.000767308,0.000132351,4.49E-05,0,,,
8180.32,6.96E-09,0.0167345,1.22E-05,2.72E-12,0.959099,0.0232097,7.10E-09,0.000767342,0.000132373,4.49E-05,0,,,
8179.82,6.96E-09,0.0167363,1.22E-05,2.72E-12,0.959097,0.0232099,7.10E-09,0.000767376,0.000132394,4.49E-05,0,,,
8179.32,6.96E-09,0.0167381,1.22E-05,2.72E-12,0.959095,0.02321,7.10E-09,0.00076741,0.000132415,4.49E-05,0,,,
8178.82,6.96E-09,0.0167399,1.22E-05,2.72E-12,0.959093,0.0232102,7.10E-09,0.000767445,0.000132437,4.49E-05,0,,,
8178.32,6.96E-09,0.0167417,1.22E-05,2.72E-12,0.959091,0.0232103,7.10E-09,0.000767479,0.000132458,4.49E-05,0,,,
8177.82,6.96E-09,0.0167434,1.22E-05,2.72E-12,0.959089,0.0232105,7.10E-09,0.000767513,0.00013248,4.49E-05,0,,,
8177.32,6.96E-09,0.0167452,1.22E-05,2.72E-12,0.959087,0.0232106,7.10E-09,0.000767547,0.000132501,4.49E-05,0,,,
8176.82,6.96E-09,0.016747,1.22E-05,2.72E-12,0.959085,0.0232108,7.11E-09,0.000767581,0.000132522,4.49E-05,0,,,
8176.32,6.96E-09,0.0167488,1.22E-05,2.72E-12,0.959083,0.023211,7.11E-09,0.000767615,0.000132544,4.49E-05,0,,,
8175.82,6.96E-09,0.0167506,1.22E-05,2.72E-12,0.959081,0.0232111,7.11E-09,0.00076765,0.000132565,4.49E-05,0,,,
8175.32,6.96E-09,0.0167524,1.22E-05,2.72E-12,0.959079,0.0232113,7.11E-09,0.000767684,0.000132587,4.49E-05,0,,,
8174.82,6.96E-09,0.0167541,1.22E-05,2.72E-12,0.959077,0.0232114,7.11E-09,0.000767718,0.000132608,4.49E-05,0,,,
8174.32,6.96E-09,0.0167559,1.22E-05,2.72E-12,0.959075,0.0232116,7.11E-09,0.000767752,0.00013263,4.49E-05,0,,,
8173.82,6.96E-09,0.0167577,1.22E-05,2.72E-12,0.959073,0.0232117,7.11E-09,0.000767786,0.000132651,4.49E-05,0,,,
8173.32,6.96E-09,0.0167595,1.22E-05,2.72E-12,0.959071,0.0232119,7.11E-09,0.000767821,0.000132673,4.49E-05,0,,,
8172.82,6.96E-09,0.0167613,1.23E-05,2.72E-12,0.959069,0.023212,7.11E-09,0.000767855,0.000132694,4.49E-05,0,,,
8172.32,6.96E-09,0.0167631,1.23E-05,2.72E-12,0.959067,0.0232122,7.11E-09,0.000767889,0.000132715,4.49E-05,0,,,
8171.82,6.96E-09,0.0167649,1.23E-05,2.72E-12,0.959065,0.0232123,7.12E-09,0.000767923,0.000132737,4.49E-05,0,,,
8171.32,6.96E-09,0.0167667,1.23E-05,2.72E-12,0.959063,0.0232125,7.12E-09,0.000767957,0.000132758,4.49E-05,0,,,
8170.82,6.96E-09,0.0167684,1.23E-05,2.72E-12,0.959061,0.0232126,7.12E-09,0.000767992,0.00013278,4.49E-05,0,,,
8170.32,6.96E-09,0.0167702,1.23E-05,2.72E-12,0.959059,0.0232128,7.12E-09,0.000768026,0.000132801,4.49E-05,0,,,
8169.82,6.96E-09,0.016772,1.23E-05,2.72E-12,0.959057,0.0232129,7.12E-09,0.00076806,0.000132823,4.49E-05,0,,,
8169.32,6.96E-09,0.0167738,1.23E-05,2.72E-12,0.959055,0.0232131,7.12E-09,0.000768094,0.000132844,4.49E-05,0,,,
8168.82,6.96E-09,0.0167756,1.23E-05,2.72E-12,0.959053,0.0232133,7.12E-09,0.000768128,0.000132866,4.49E-05,0,,,
8168.32,6.96E-09,0.0167774,1.23E-05,2.72E-12,0.959051,0.0232134,7.12E-09,0.000768163,0.000132887,4.49E-05,0,,,
8167.82,6.96E-09,0.0167792,1.23E-05,2.72E-12,0.959049,0.0232136,7.12E-09,0.000768197,0.000132909,4.49E-05,0,,,
8167.32,6.96E-09,0.016781,1.23E-05,2.72E-12,0.959047,0.0232137,7.12E-09,0.000768231,0.00013293,4.49E-05,0,,,
8166.82,6.96E-09,0.0167828,1.23E-05,2.72E-12,0.959045,0.0232139,7.13E-09,0.000768265,0.000132952,4.49E-05,0,,,
8166.32,6.96E-09,0.0167845,1.23E-05,2.72E-12,0.959043,0.023214,7.13E-09,0.0007683,0.000132973,4.49E-05,0,,,
8165.82,6.96E-09,0.0167863,1.23E-05,2.72E-12,0.959041,0.0232142,7.13E-09,0.000768334,0.000132995,4.49E-05,0,,,
8165.32,6.96E-09,0.0167881,1.23E-05,2.72E-12,0.959039,0.0232143,7.13E-09,0.000768368,0.000133016,4.49E-05,0,,,
8164.82,6.96E-09,0.0167899,1.23E-05,2.72E-12,0.959037,0.0232145,7.13E-09,0.000768402,0.000133038,4.49E-05,0,,,
8164.32,6.96E-09,0.0167917,1.23E-05,2.72E-12,0.959035,0.0232146,7.13E-09,0.000768437,0.000133059,4.49E-05,0,,,
8163.82,6.96E-09,0.0167935,1.23E-05,2.72E-12,0.959033,0.0232148,7.13E-09,0.000768471,0.000133081,4.49E-05,0,,,
8163.32,6.96E-09,0.0167953,1.23E-05,2.72E-12,0.959031,0.0232149,7.13E-09,0.000768505,0.000133103,4.49E-05,0,,,
8162.82,6.96E-09,0.0167971,1.23E-05,2.72E-12,0.959029,0.0232151,7.13E-09,0.00076854,0.000133124,4.49E-05,0,,,
8162.32,6.96E-09,0.0167989,1.23E-05,2.72E-12,0.959027,0.0232152,7.13E-09,0.000768574,0.000133146,4.49E-05,0,,,
8161.82,6.96E-09,0.0168007,1.23E-05,2.72E-12,0.959025,0.0232154,7.14E-09,0.000768608,0.000133167,4.49E-05,0,,,
8161.32,6.96E-09,0.0168025,1.23E-05,2.72E-12,0.959023,0.0232156,7.14E-09,0.000768642,0.000133189,4.49E-05,0,,,
8160.82,6.96E-09,0.0168042,1.23E-05,2.72E-12,0.959021,0.0232157,7.14E-09,0.000768677,0.00013321,4.49E-05,0,,,
8160.32,6.96E-09,0.016806,1.23E-05,2.72E-12,0.959019,0.0232159,7.14E-09,0.000768711,0.000133232,4.49E-05,0,,,
8159.82,6.96E-09,0.0168078,1.23E-05,2.72E-12,0.959017,0.023216,7.14E-09,0.000768745,0.000133253,4.49E-05,0,,,
8159.32,6.96E-09,0.0168096,1.23E-05,2.72E-12,0.959015,0.0232162,7.14E-09,0.00076878,0.000133275,4.49E-05,0,,,
8158.82,6.96E-09,0.0168114,1.23E-05,2.72E-12,0.959013,0.0232163,7.14E-09,0.000768814,0.000133297,4.49E-05,0,,,
8158.32,6.96E-09,0.0168132,1.23E-05,2.72E-12,0.959011,0.0232165,7.14E-09,0.000768848,0.000133318,4.49E-05,0,,,
8157.82,6.95E-09,0.016815,1.23E-05,2.72E-12,0.959009,0.0232166,7.14E-09,0.000768882,0.00013334,4.49E-05,0,,,
8157.32,6.95E-09,0.0168168,1.23E-05,2.72E-12,0.959007,0.0232168,7.14E-09,0.000768917,0.000133361,4.49E-05,0,,,
8156.82,6.95E-09,0.0168186,1.23E-05,2.72E-12,0.959005,0.0232169,7.15E-09,0.000768951,0.000133383,4.49E-05,0,,,
8156.32,6.95E-09,0.0168204,1.23E-05,2.72E-12,0.959003,0.0232171,7.15E-09,0.000768985,0.000133405,4.49E-05,0,,,
8155.82,6.95E-09,0.0168222,1.23E-05,2.72E-12,0.959001,0.0232172,7.15E-09,0.00076902,0.000133426,4.49E-05,0,,,
8155.32,6.95E-09,0.016824,1.23E-05,2.72E-12,0.958999,0.0232174,7.15E-09,0.000769054,0.000133448,4.49E-05,0,,,
8154.82,6.95E-09,0.0168258,1.23E-05,2.72E-12,0.958997,0.0232175,7.15E-09,0.000769088,0.000133469,4.49E-05,0,,,
8154.32,6.95E-09,0.0168276,1.23E-05,2.72E-12,0.958995,0.0232177,7.15E-09,0.000769123,0.000133491,4.49E-05,0,,,
8153.82,6.95E-09,0.0168294,1.23E-05,2.72E-12,0.958993,0.0232179,7.15E-09,0.000769157,0.000133513,4.49E-05,0,,,
8153.32,6.95E-09,0.0168312,1.23E-05,2.72E-12,0.958991,0.023218,7.15E-09,0.000769191,0.000133534,4.49E-05,0,,,
8152.82,6.95E-09,0.016833,1.23E-05,2.72E-12,0.958989,0.0232182,7.15E-09,0.000769226,0.000133556,4.49E-05,0,,,
